managing_agency,fms_id,year-month_reported,total_budget,spend_to_date,spend_to_date_percent,budget_variance,budget_variance_percent
850,LNEA13HGR,201410,885000,,,,
850,LNEA13HGR,202305,6112763,892723,0.146,5227763,5.907
850,LNEA13HGR,202309,6686763,892723,0.1335,574000,0.0939
850,LNEA13MHU,201410,1137000,,,,
850,LNEA13MHU,202305,4384988,1514439,0.3453,3247988,2.8566
850,LNEA13MHU,202309,4615105,1514439,0.3281,230117,0.0524
850,LNEA13STG,201410,3510000,,,,
850,LNEA13STG,202305,6335125,5867505,0.9261,2825125,0.8048
850,LNEA13STG,202309,6335125,5867505,0.9261,0,0
850,LNEA13TNK,201410,550000,,,,
850,LNEA13TNK,202305,4105579,3456463,0.8418,3555579,6.4646
850,LNEA13TNK,202309,4106173,3456463,0.8417,594,0.0001
850,LNEA14VNT,201410,500000,,,,
850,LNEA14VNT,202305,4636271,664728,0.1433,4136271,8.2725
850,LNEA14VNT,202309,4696271,664728,0.1415,60000,0.0129
850,LNEM12MLB,201410,856000,,,,
850,LNEM12MLB,202305,1716837,368464,0.2146,860837,1.0056
850,LNEM12MLB,202309,1708421,368464,0.2156,-8416,-0.0049
850,LNEM14WKF,201701,988000,,,,
850,LNEM14WKF,202305,1137873,1134573,0.997,149873,0.1516
850,LNEM14WKF,202309,1137873,1134573,0.997,0,0
850,LNEMA08WS,201009,5425000,,,,
850,LNEMA08WS,202305,9483131,9087239,0.9582,4058131,0.748
850,LNEMA08WS,202309,9483131,9087239,0.9582,0,0
850,LNMA12TOT,201410,211000,,,,
850,LNMA12TOT,202305,298856,295092,0.9874,87856,0.4163
850,LNMA12TOT,202309,299135,295092,0.9864,279,0.0009
850,LNMNA08LS,200801,3719000,,,,
850,LNMNA08LS,202305,6322279,5119563,0.8097,2603279,0.6999
850,LNMNA08LS,202309,6345279,5119563,0.8068,23000,0.0036
850,LNRA17NDP,201610,700000,,,,
850,LNRA17NDP,202305,6453843,176010,0.0272,5753843,8.2197
850,LNRA17NDP,202309,6874843,176010,0.0256,421000,0.0652
850,LNXA11WFM,201009,150000,,,,
850,LNXA11WFM,202305,1585495,749962,0.473,1435495,9.5699
850,LNXA11WFM,202309,1730495,749962,0.4333,145000,0.0914
850,LNXA12GRC,201201,750000,,,,
850,LNXA12GRC,202305,5166169,4505192,0.872,4416169,5.8882
850,LNXA12GRC,202309,5165730,4505192,0.8721,-439,0
850,LNXA20WKF,201910,3443000,,,,
850,LNXA20WKF,202305,3590000,0,0,147000,0.0426
850,LNXA20WKF,202309,3651029,61000,0.0167,61029,0.0169
850,LNXEA08BA,201410,632000,,,,
850,LNXEA08BA,202305,1195000,0,0,563000,0.8908
850,LNXEA08BA,202309,1619000,0,0,424000,0.3548
850,LQARVEXPN,201701,7600000,,,,
850,LQARVEXPN,202305,19027140,1885633,0.0991,11427140,1.5035
850,LQARVEXPN,202309,19176526,1885633,0.0983,149385,0.0078
850,LQASADA,201701,1479000,,,,
850,LQASADA,202305,18176269,1895314,0.1042,16697269,11.2895
850,LQASADA,202309,18441269,1895314,0.1027,265000,0.0145
850,LQAUB-RG,202104,940000,,,,
850,LQAUB-RG,202305,941000,0,0,1000,0.001
850,LQAUB-RG,202309,941000,0,0,0,0
850,LQBPEXPN,201710,6500000,,,,
850,LQBPEXPN,202305,15353960,1490772,0.097,8853960,1.3621
850,LQBPEXPN,202309,15658960,1490772,0.0952,305000,0.0198
850,LQBTRENOV,201710,3822000,,,,
850,LQBTRENOV,202305,3423000,0,0,-399000,-0.1043
850,LQBTRENOV,202309,3423000,0,0,0,0
850,LQBW-EXP,201902,12901000,,,,
850,LQBW-EXP,202305,13456439,673588,0.05,555439,0.043
850,LQBW-EXP,202309,13904802,673588,0.0484,448363,0.0333
850,LQC122-JH,200709,2250000,,,,
850,LQC122-JH,202305,33346648,1363790,0.0408,31096648,13.8207
850,LQC122-JH,202309,33966882,1363790,0.0401,620234,0.0185
850,LQD122BR2,201410,1575000,,,,
850,LQD122BR2,202305,5707384,5199305,0.9109,4132384,2.6237
850,LQD122BR2,202309,6337639,5199305,0.8203,630255,0.1104
850,LQD122-CL,201009,4500000,,,,
850,LQD122-CL,202305,6301663,1813792,0.2878,1801663,0.4003
850,LQD122-CL,202309,6301663,1813792,0.2878,0,0
850,LQD122GL2,201310,2803000,,,,
850,LQD122GL2,202305,9951997,9683613,0.973,7148997,2.5504
850,LQD122GL2,202309,9952083,9683613,0.973,85,0
850,LQD122HO1,201410,3125000,,,,
850,LQD122HO1,202305,15559166,1662611,0.1068,12434166,3.9789
850,LQD122HO1,202309,15559647,1662611,0.1068,482,0
850,LQD122LAE,201902,11233000,,,,
850,LQD122LAE,202305,15209000,0,0,3976000,0.3539
850,LQD122LAE,202309,15374189,132692,0.0086,165189,0.0108
850,LQD122-QW,200704,2000000,,,,
850,LQD122-QW,202305,51168681,48965223,0.9569,49168681,24.5843
850,LQD122-QW,202309,49259350,48965223,0.994,-1909331,-0.0373
850,LQD122-RO,200609,337000,,,,
850,LQD122-RO,202305,5009471,4655028,0.9292,4672471,13.8648
850,LQD122-RO,202309,5009752,4655028,0.9291,281,0
850,LQD122RO2,201009,460000,,,,
850,LQD122RO2,202305,3196720,568699,0.1779,2736720,5.9493
850,LQD122RO2,202309,3276720,568699,0.1735,80000,0.025
850,LQD122-WN,201009,200000,,,,
850,LQD122-WN,202305,21024858,1628032,0.0774,20824858,104.1242
850,LQD122-WN,202309,21224958,1628032,0.0767,200100,0.0095
850,LQDL-NEW,201902,23968000,,,,
850,LQDL-NEW,202305,32937329,2178668,0.0661,8969329,0.3742
850,LQDL-NEW,202309,32937351,2178668,0.0661,22,0
850,LQEM19FFA,201904,551000,,,,
850,LQEM19FFA,202305,7020575,324812,0.0462,6469575,11.7415
850,LQEM19FFA,202309,7140575,324812,0.0454,120000,0.017
850,LQEM19FLU,201904,1190000,,,,
850,LQEM19FLU,202305,1548323,232742,0.1503,358323,0.3011
850,LQEM19FLU,202309,1548323,232742,0.1503,0,0
850,LQFH-ADA,202104,1200000,,,,
850,LQFH-ADA,202305,5778000,0,0,4578000,3.815
850,LQFH-ADA,202309,5778000,0,0,0,0
850,LQFLELV,201701,2990000,,,,
850,LQFLELV,202305,11184393,4969223,0.4442,8194393,2.7405
850,LQFLELV,202309,11983779,4969223,0.4146,799386,0.0714
850,LQHIHVAC,201701,798000,,,,
850,LQHIHVAC,202305,307805,274356,0.8913,-490195,-0.6142
850,LQHIHVAC,202309,307805,274356,0.8913,0,0
850,LQHIROOF,201701,903000,,,,
850,LQHIROOF,202305,3628782,1497733,0.4127,2725782,3.0185
850,LQHIROOF,202309,3853316,1497733,0.3886,224534,0.0618
850,LQLAROOF,201701,860000,,,,
850,LQLAROOF,202305,2333982,480648,0.2059,1473982,1.7139
850,LQLAROOF,202309,2333563,480648,0.2059,-419,-0.0001
850,LQQ122-BL,201310,634000,,,,
850,LQQ122-BL,202305,1018395,1002475,0.9843,384395,0.6063
850,LQQ122-BL,202309,1008650,1002475,0.9938,-9745,-0.0095
850,LQQ122EE2,201102,2967000,,,,
850,LQQ122EE2,202305,11836402,9987216,0.8437,8869402,2.9893
850,LQQ122EE2,202309,11835988,9987216,0.8438,-414,0
850,LQQ122-FA,200709,1250000,,,,
850,LQQ122-FA,202305,42293856,30124351,0.7122,41043856,32.835
850,LQQ122-FA,202309,37426987,30124351,0.8048,-4866869,-0.115
850,LQQ122-RG,200709,1250000,,,,
850,LQQ122-RG,202305,46948423,4283927,0.0912,45698423,36.5587
850,LQQ122-RG,202309,47418484,4283927,0.0903,470061,0.01
850,LQQBHHVAC,201701,815000,,,,
850,LQQBHHVAC,202305,2981785,550344,0.1845,2166785,2.6586
850,LQQBHHVAC,202309,3046018,550344,0.1806,64232,0.0215
850,LQQVHVAC,201701,1000000,,,,
850,LQQVHVAC,202305,4765410,439676,0.0922,3765410,3.7654
850,LQQVHVAC,202309,4765410,439676,0.0922,0,0
850,LQQVROOF,201701,761000,,,,
850,LQQVROOF,202305,1010998,194810,0.1926,249998,0.3285
850,LQQVROOF,202309,1010998,194810,0.1926,0,0
850,LQRDMASON,201701,1718000,,,,
850,LQRDMASON,202305,5130983,554223,0.108,3412983,1.9866
850,LQRDMASON,202309,5180983,554223,0.1069,50000,0.0097
850,LQRS-EXTR,201902,13048000,,,,
850,LQRS-EXTR,202305,26376000,0,0,13328000,1.0214
850,LQRS-EXTR,202309,26593936,218000,0.0081,217936,0.0082
850,LQSARENOV,201701,2485000,,,,
850,LQSARENOV,202305,20094000,0,0,17609000,7.0861
850,LQSARENOV,202309,20094000,0,0,0,0
850,LQSEHVAC,201701,645000,,,,
850,LQSEHVAC,202305,2904545,388483,0.1337,2259545,3.5031
850,LQSEHVAC,202309,2979819,388483,0.1303,75274,0.0259
850,LQSUADA,201701,145000,,,,
850,LQSUADA,202305,515856,514715,0.9977,370856,2.5576
850,LQSUADA,202309,515715,514715,0.998,-141,-0.0002
850,MED-594,200704,772000,,,,
850,MED-594,202305,28649480,805373,0.0281,27877480,36.1107
850,MED-594,202309,28649480,805373,0.0281,0,0
850,MED-597,200704,6454000,,,,
850,MED-597,202305,15118344,172344,0.0113,8664344,1.3424
850,MED-597,202309,15118344,172344,0.0113,0,0
850,MED-598B,201204,64919000,,,,
850,MED-598B,202305,63925663,57426881,0.8983,-993337,-0.0153
850,MED-598B,202309,64000033,57426881,0.8972,74370,0.0011
850,MED-604,200811,11357000,,,,
850,MED-604,202305,33862496,29683293,0.8765,22505496,1.9816
850,MED-604,202309,33861954,29683293,0.8765,-541,0
850,MED-607,200909,13913000,,,,
850,MED-607,202305,51776577,31208153,0.6027,37863577,2.7214
850,MED-607,202309,53107577,31208153,0.5876,1331000,0.0257
850,MED-609,200904,9031000,,,,
850,MED-609,202305,113051244,84482013,0.7472,104020244,11.5181
850,MED-609,202309,107168439,84482013,0.7883,-5882805,-0.052
850,MED-610,200904,14250000,,,,
850,MED-610,202305,29082293,10214456,0.3512,14832293,1.0408
850,MED-610,202309,29081903,10214456,0.3512,-390,0
850,MED-611,201710,4158000,,,,
850,MED-611,202305,4158000,0,0,0,0
850,MED-611,202309,4158000,0,0,0,0
850,MED-619,201410,7751000,,,,
850,MED-619,202305,21701505,2045568,0.0942,13950505,1.7998
850,MED-619,202309,27770505,2045568,0.0736,6069000,0.2796
850,MED-645,201804,4567000,,,,
850,MED-645,202305,18081027,8823006,0.4879,13514027,2.959
850,MED-645,202309,18964777,8823006,0.4652,883750,0.0488
850,MED-667,201910,11122000,,,,
850,MED-667,202305,11328000,34127,0.003,206000,0.0185
850,MED-667,202309,11328000,34127,0.003,0,0
850,MED-668,201910,917000,,,,
850,MED-668,202305,1116350,200143,0.1792,199350,0.2173
850,MED-668,202309,1116350,200143,0.1792,0,0
850,MED669,202011,42638000,,,,
850,MED669,202305,63888000,4259272,0.0666,21250000,0.4983
850,MED669,202309,64103000,4259272,0.0664,215000,0.0033
850,MED-670,201910,2486000,,,,
850,MED-670,202305,2933000,58144,0.0198,447000,0.1798
850,MED-670,202309,3013000,58144,0.0192,80000,0.0272
850,MED673,202110,36816000,,,,
850,MED673,202305,35675000,14856,0.0004,-1141000,-0.0309
850,MED673,202309,35675000,14856,0.0004,0,0
850,MED674,202110,14303000,,,,
850,MED674,202305,13800000,0,0,-503000,-0.0351
850,MED674,202309,13800000,0,0,0,0
850,MED678,202104,3944000,,,,
850,MED678,202305,9006807,0,0,5062807,1.2836
850,MED678,202309,11177807,0,0,2171000,0.241
850,MED679,202104,32922000,,,,
850,MED679,202305,18469839,229580,0.0124,-14452161,-0.4389
850,MED679,202309,18564839,229580,0.0123,95000,0.0051
850,MED682,202202,7174000,,,,
850,MED682,202305,6238000,0,0,-936000,-0.1304
850,MED682,202309,6288000,50000,0.0079,50000,0.008
850,MED683,202202,6545000,,,,
850,MED683,202305,6315000,0,0,-230000,-0.0351
850,MED683,202309,6523000,152055,0.0233,208000,0.0329
850,MEDA-002,201509,17900000,,,,
850,MEDA-002,202305,26221786,15259634,0.5819,8321786,0.4649
850,MEDA-002,202309,26220975,15259634,0.5819,-812,0
850,MIBBNC002,201809,47890000,,,,
850,MIBBNC002,202305,59480786,50391296,0.8471,11590786,0.242
850,MIBBNC002,202309,59480786,50391296,0.8471,0,0
850,MIBBNC003,201410,29452000,,,,
850,MIBBNC003,202305,62168172,42494235,0.6835,32716172,1.1108
850,MIBBNC003,202309,63112322,42494235,0.6733,944150,0.0151
850,MIBBNC04A,201710,34680000,,,,
850,MIBBNC04A,202305,35074309,3613732,0.103,394309,0.0113
850,MIBBNC04A,202309,35502376,3613732,0.1017,428067,0.0122
850,MIBBNC04B,201710,30221000,,,,
850,MIBBNC04B,202305,43248000,0,0,13027000,0.431
850,MIBBNC04B,202309,43548000,124430,0.0028,300000,0.0069
850,MURPHCOMF,202210,5801000,,,,
850,MURPHCOMF,202305,5801000,0,0,0,0
850,MURPHCOMF,202309,6101000,197197,0.0323,300000,0.0517
850,NDF-BSIMP,202110,11400000,,,,
850,NDF-BSIMP,202305,11400000,0,0,0,0
850,NDF-BSIMP,202309,11400000,0,0,0,0
850,NDF-CRLYN,202004,46000000,,,,
850,NDF-CRLYN,202305,92699239,5989129,0.0646,46699239,1.0152
850,NDF-CRLYN,202309,93798792,5988682,0.0638,1099554,0.0118
850,NDF-DAVID,202001,1875000,,,,
850,NDF-DAVID,202305,3554000,0,0,1679000,0.8954
850,NDF-DAVID,202309,3854094,265273,0.0688,300094,0.0844
850,NDF-IBZ,201610,8200000,,,,
850,NDF-IBZ,202305,9049480,1437835,0.1588,849480,0.1035
850,NDF-IBZ,202309,9099480,1437835,0.158,50000,0.0055
850,NDF-JEROM,201910,39700000,,,,
850,NDF-JEROM,202305,39899425,775970,0.0194,199425,0.005
850,NDF-JEROM,202309,40199425,775970,0.0193,300000,0.0075
850,NDF-SCH4D,201910,3800000,,,,
850,NDF-SCH4D,202305,3800000,0,0,0,0
850,NDF-SCH4D,202309,3800000,0,0,0,0
850,NEWCJC2,202110,161040000,,,,
850,NEWCJC2,202305,171528912,784752,0.0045,10488912,0.0651
850,NEWCJC2,202309,172128912,784752,0.0045,600000,0.0034
850,NEWHJC2,202110,161040000,,,,
850,NEWHJC2,202305,161095000,271818,0.0016,55000,0.0003
850,NEWHJC2,202309,161205000,271818,0.0016,110000,0.0006
850,P-102DELV,201804,16961000,,,,
850,P-102DELV,202305,25470900,4929468,0.1935,8509900,0.5017
850,P-102DELV,202309,25728979,4929468,0.1915,258079,0.0101
850,P-108VCCS,202210,5604000,,,,
850,P-108VCCS,202309,4630000,0,0,-974000,-0.1738
850,P109STARA,201410,1881000,,,,
850,P109STARA,202305,5738765,4927706,0.8586,3857765,2.0509
850,P109STARA,202309,5747631,4927706,0.8573,8866,0.0015
850,P1CROT16A,201410,14562000,,,,
850,P1CROT16A,202305,15846779,15782617,0.9959,1284779,0.0882
850,P1CROT16A,202309,15836731,15782617,0.9965,-10048,-0.0006
850,P-1HARTIS,202305,52319924,26414569,0.5048,,
850,P-1HARTIS,202309,52653163,26414569,0.5016,333239,0.0063
850,P-1ORCHMO,201809,35500000,,,,
850,P-1ORCHMO,202305,48373814,8759468,0.181,12873814,0.3626
850,P-1ORCHMO,202309,49223499,8759468,0.1779,849685,0.0175
850,P-1SDVREC,202110,90000000,,,,
850,P-1SDVREC,202305,89250000,0,0,-750000,-0.0083
850,P-1SDVREC,202309,89250000,0,0,0,0
850,P-1STARLP,201509,658000,,,,
850,P-1STARLP,202305,43862657,39251768,0.8948,43204657,65.6605
850,P-1STARLP,202309,45052723,39251768,0.8712,1190066,0.0271
850,P-1TREREC,202110,90000000,,,,
850,P-1TREREC,202305,89250000,0,0,-750000,-0.0083
850,P-1TREREC,202309,89800475,537737,0.0059,550475,0.0061
850,P-1VCPDBR,201509,9800000,,,,
850,P-1VCPDBR,202305,14756338,2117655,0.1435,4956338,0.5057
850,P-1VCPDBR,202309,14756338,2117655,0.1435,0,0
850,P1YANK15A,201410,5892000,,,,
850,P1YANK15A,202305,16987363,15313600,0.9014,11095363,1.8831
850,P1YANK15A,202309,17106009,15313600,0.8952,118646,0.0069
850,P-217SCRC,202104,183286000,,,,
850,P-217SCRC,202305,141487521,8543933,0.0603,-41798479,-0.228
850,P-217SCRC,202309,142636880,8543933,0.0598,1149360,0.0081
850,P-2CIB1HQ,201910,56807000,,,,
850,P-2CIB1HQ,202305,59556949,3664852,0.0615,2749949,0.0484
850,P-2CIB1HQ,202309,60106949,3664852,0.0609,550000,0.0092
850,P-303ERPK,201804,9274000,,,,
850,P-303ERPK,202305,8965809,1374107,0.1532,-308191,-0.0332
850,P-303ERPK,202309,9113564,1374107,0.1507,147755,0.0164
850,P-308RPCS,202210,4840000,,,,
850,P-308RPCS,202309,4000000,0,0,-840000,-0.1735
850,P-3RANDAL,201509,16700000,,,,
850,P-3RANDAL,202305,40207618,1584813,0.0394,23507618,1.4076
850,P-3RANDAL,202309,40207618,1584813,0.0394,0,0
850,P-407BHI3,201509,1875000,,,,
850,P-407BHI3,202305,4742587,858233,0.1809,2867587,1.5293
850,P-407BHI3,202309,5542587,858233,0.1548,800000,0.1686
850,P-407BHV4,201610,2465000,,,,
850,P-407BHV4,202305,4954746,3931,0.0007,2489746,1.01
850,P-407BHV4,202309,4954746,3931,0.0007,0,0
850,P-412RWR1,202110,92000000,,,,
850,P-412RWR1,202305,131100000,0,0,39100000,0.425
850,P-412RWR1,202309,131100000,0,0,0,0
850,P-413QCF1,201509,5539000,,,,
850,P-413QCF1,202305,12458477,1117834,0.0897,6919477,1.2492
850,P-413QCF1,202309,9043653,1117834,0.1236,-3414824,-0.274
850,P-413SCS1,202210,5840000,,,,
850,P-413SCS1,202309,2400000,0,0,-3440000,-0.589
850,P-4DSTG06,202210,7514000,,,,
850,P-4DSTG06,202309,7514000,0,0,0,0
850,P-4QNHSR1,202302,1953000,,,,
850,P-4QNHSR1,202305,1769000,0,0,-184000,-0.0942
850,P-4QNHSR1,202309,1769000,0,0,0,0
850,P-4RCKGHQ,202004,16796000,,,,
850,P-4RCKGHQ,202305,294000,0,0,-16502000,-0.9824
850,P-4RCKGHQ,202309,294000,0,0,0,0
850,P-5PNYC06,201410,92343000,,,,
850,P-5PNYC06,202305,108868039,103318107,0.949,16525039,0.1789
850,P-5PNYC06,202309,109515062,103318107,0.9434,647023,0.0059
850,PO002-116,201610,70000000,,,,
850,PO002-116,202305,106119769,45735964,0.4309,36119769,0.5159
850,PO002-116,202309,106389470,45735964,0.4298,269702,0.0025
850,PO141-40P,201410,68914000,,,,
850,PO141-40P,202305,84743453,67431850,0.7957,15829453,0.2296
850,PO141-40P,202309,89171780,67431850,0.7562,4428326,0.0522
850,PO79-77AX,201301,800000,,,,
850,PO79-77AX,202305,1728594,1503162,0.8695,928594,1.1607
850,PO79-77AX,202309,1728594,1503162,0.8695,0,0
850,PO79-77FA,201804,835000,,,,
850,PO79-77FA,202305,3509270,757309,0.2158,2674270,3.2027
850,PO79-77FA,202309,3509207,757309,0.2158,-63,0
850,PO79BMAHQ,201410,816000,,,,
850,PO79BMAHQ,202305,3051765,2649118,0.868,2235765,2.7399
850,PO79BMAHQ,202309,3051577,2649118,0.8681,-188,0
850,PO79BMAHW,201405,436000,,,,
850,PO79BMAHW,202305,1976300,1722855,0.8717,1540300,3.5327
850,PO79BMAHW,202309,1976507,1722855,0.8716,207,0.0001
850,PO79BMAJU,201710,2903000,,,,
850,PO79BMAJU,202305,7675569,1112858,0.1449,4772569,1.644
850,PO79BMAJU,202309,12172569,1112858,0.0914,4497000,0.5858
850,PO79FDBNX,201804,1011000,,,,
850,PO79FDBNX,202305,2723173,2169803,0.7967,1712173,1.6935
850,PO79FDBNX,202309,2873501,2169803,0.7551,150328,0.0552
850,PO79FDCW1,201710,940000,,,,
850,PO79FDCW1,202305,1714757,348254,0.203,774757,0.8242
850,PO79FDCW1,202309,1766757,348254,0.1971,52000,0.0303
850,PO79ROD,201704,274630000,,,,
850,PO79ROD,202305,259480063,15626595,0.0602,-15149937,-0.0551
850,PO79ROD,202309,260180063,15626595,0.06,700000,0.0026
850,PO79SHOPR,201809,4727000,,,,
850,PO79SHOPR,202305,9162898,782145,0.0853,4435898,0.9384
850,PO79SHOPR,202309,9163300,782145,0.0853,402,0
850,PO79WNDWS,201410,2200000,,,,
850,PO79WNDWS,202305,8577217,2339061,0.2727,6377217,2.8987
850,PO79WNDWS,202309,8677217,2339061,0.2695,100000,0.0116
850,PROCONTRL,201904,9644000,,,,
850,PROCONTRL,202305,9879110,2666766,0.2699,235110,0.0243
850,PROCONTRL,202309,9832057,2666766,0.2712,-47053,-0.0047
850,PS-312MX,201410,13714000,,,,
850,PS-312MX,202305,36938078,790061,0.0213,23224078,1.6934
850,PS-312MX,202309,36936193,790061,0.0213,-1885,0
850,PS-349,202110,25000000,,,,
850,PS-349,202309,25000000,0,0,0,0
850,PV001SELM,201701,1265000,,,,
850,PV001SELM,202305,4224140,1078934,0.2554,2959140,2.3392
850,PV001SELM,202309,4224216,1078934,0.2554,76,0
850,PV022-SKY,201904,19738000,,,,
850,PV022-SKY,202305,37524000,0,0,17786000,0.9011
850,PV022-SKY,202309,37524000,0,0,0,0
850,PV028-ISS,201009,1133000,,,,
850,PV028-ISS,202305,7799684,2521133,0.3232,6666684,5.884
850,PV028-ISS,202309,9722202,2521133,0.2593,1922518,0.2464
850,PV034NWCH,201904,3060000,,,,
850,PV034NWCH,202305,3060000,2910000,0.9509,0,0
850,PV034NWCH,202309,3060000,2910000,0.9509,0,0
850,PV040ELEV,201804,813000,,,,
850,PV040ELEV,202305,1450555,369103,0.2544,637555,0.7842
850,PV040ELEV,202309,1450555,369103,0.2544,0,0
850,PV040HVAC,201804,809000,,,,
850,PV040HVAC,202305,1669248,249270,0.1493,860248,1.0633
850,PV040HVAC,202309,1839248,249270,0.1355,170000,0.1018
850,PV072HVAC,202203,3983000,,,,
850,PV072HVAC,202305,4448155,791207,0.1778,465155,0.1167
850,PV072HVAC,202309,6498155,791207,0.1217,2050000,0.4608
850,PV075RENO,202305,5458000,0,0,,
850,PV075RENO,202309,5457710,0,0,-290,0
850,PV143INFR,202305,1277350,234218,0.1833,,
850,PV143INFR,202309,2577350,234218,0.0908,1300000,1.0177
850,PV175CLOV,201804,5332000,,,,
850,PV175CLOV,202305,9477000,366263,0.0386,4145000,0.7773
850,PV175CLOV,202309,18610785,366263,0.0196,9133785,0.9637
850,PV175ROOF,201410,3450000,,,,
850,PV175ROOF,202305,5029469,2867977,0.5702,1579469,0.4578
850,PV175ROOF,202309,3155943,2867977,0.9087,-1873526,-0.3725
850,PV176CESU,201410,5909000,,,,
850,PV176CESU,202305,19942171,14352554,0.7197,14033171,2.3748
850,PV176CESU,202309,20442643,14352554,0.702,500472,0.025
850,PV176ITF1,201310,10440000,,,,
850,PV176ITF1,202305,12578529,11521043,0.9159,2138529,0.2048
850,PV176ITF1,202309,12578739,11521043,0.9159,211,0
850,PV222HVAC,202305,2368000,87617,0.037,,
850,PV222HVAC,202309,2420548,87617,0.0361,52548,0.0221
850,PV234CSV1,201009,1500000,,,,
850,PV234CSV1,202305,12748021,503021,0.0394,11248021,7.4986
850,PV234CSV1,202309,12748021,503021,0.0394,0,0
850,PV235BDEV,201804,8600000,,,,
850,PV235BDEV,202305,9014000,87497,0.0097,414000,0.0481
850,PV235BDEV,202309,9014257,87497,0.0097,257,0
850,PV235EDUC,201410,3040000,,,,
850,PV235EDUC,202309,5957000,0,0,2917000,0.9595
850,PV235ELEV,201904,2622000,,,,
850,PV235ELEV,202305,2646000,1150185,0.4346,24000,0.0091
850,PV235ELEV,202309,2675000,1150185,0.4299,29000,0.0109
850,PV241EXTR,201601,2296000,,,,
850,PV241EXTR,202305,4867973,701996,0.1442,2571973,1.1201
850,PV241EXTR,202309,4867973,701996,0.1442,0,0
850,PV262-AUD,201109,1000000,,,,
850,PV262-AUD,202305,9981309,8757555,0.8773,8981309,8.9813
850,PV262-AUD,202309,9831635,8757555,0.8907,-149674,-0.0149
850,PV262-RTW,201809,5856000,,,,
850,PV262-RTW,202305,16519607,1866754,0.113,10663607,1.8209
850,PV262-RTW,202309,16817607,1866754,0.1109,298000,0.018
850,PV272EDUC,201804,20152000,,,,
850,PV272EDUC,202305,28595186,3071660,0.1074,8443186,0.4189
850,PV272EDUC,202309,28775353,3071660,0.1067,180167,0.0063
850,PV274CHLL,201601,3083000,,,,
850,PV274CHLL,202305,6538574,3648034,0.5579,3455574,1.1208
850,PV274CHLL,202309,3817447,3648034,0.9556,-2721127,-0.4161
850,PV274KITR,201601,2449000,,,,
850,PV274KITR,202305,5870829,431330,0.0734,3421829,1.3972
850,PV274KITR,202309,5983710,431330,0.072,112881,0.0192
850,PV289-DEL,201904,9900000,,,,
850,PV289-DEL,202309,41259000,0,0,31359000,3.1675
850,PV291-QM2,201310,2315000,,,,
850,PV291-QM2,202305,33962598,1031584,0.0303,31647598,13.6706
850,PV291-QM2,202309,38362842,1031584,0.0268,4400244,0.1295
850,PV302BPH1,201410,5993000,,,,
850,PV302BPH1,202305,14496303,1837269,0.1267,8503303,1.4188
850,PV302BPH1,202309,14696303,1837269,0.125,200000,0.0137
850,PV354HVAC,202305,2998666,2782977,0.928,,
850,PV354HVAC,202309,2998666,2782977,0.928,0,0
850,PV362STA2,202305,565830,220518,0.3897,,
850,PV362STA2,202309,565830,220518,0.3897,0,0
850,PV385RLP3,202305,1580768,1179875,0.7463,,
850,PV385RLP3,202309,1580768,1179875,0.7463,0,0
850,PV394AMBR,202305,12210000,920233,0.0753,,
850,PV394AMBR,202309,12910000,920233,0.0712,700000,0.0573
850,PV411ITC2,202305,4097500,2750291,0.6712,,
850,PV411ITC2,202309,4297757,2750291,0.6399,200257,0.0488
850,PV466BOIL,201910,1041000,,,,
850,PV466BOIL,202305,2337646,364017,0.1557,1296646,1.2455
850,PV466BOIL,202309,3237646,364017,0.1124,900000,0.385
850,PV467HECK,201009,1250000,,,,
850,PV467HECK,202305,6804275,5183974,0.7618,5554275,4.4434
850,PV467HECK,202309,6804275,5183974,0.7618,0,0
850,PV467POPP,201009,1358000,,,,
850,PV467POPP,202305,8586618,1619651,0.1886,7228618,5.3229
850,PV467POPP,202309,8786685,1619651,0.1843,200067,0.0232
850,PV467WFAC,202305,6572561,794401,0.1208,,
850,PV467WFAC,202309,6723051,794401,0.1181,150490,0.0228
850,PV475ROOF,201904,4178000,,,,
850,PV475ROOF,202305,10976000,0,0,6798000,1.627
850,PV475ROOF,202309,13276000,0,0,2300000,0.2095
850,PV477TEMP,201904,4406000,,,,
850,PV477TEMP,202305,6886541,851528,0.1236,2480541,0.5629
850,PV477TEMP,202309,7037030,851528,0.121,150489,0.0218
850,PV490-C,201410,600000,,,,
850,PV490-C,202305,3805097,2952272,0.7758,3205097,5.3418
850,PV490-C,202309,3971097,2952272,0.7434,166000,0.0436
850,PV490ELEC,201410,5175000,,,,
850,PV490ELEC,202305,9098251,4239601,0.4659,3923251,0.7581
850,PV490ELEC,202309,9158157,4239601,0.4629,59906,0.0065
850,PV490-INF,201601,11000000,,,,
850,PV490-INF,202305,15017476,8667663,0.5771,4017476,0.3652
850,PV490-INF,202309,15241187,8667663,0.5686,223711,0.0148
850,PV490JNFC,202305,4103000,510390,0.1243,,
850,PV490JNFC,202309,4315132,510390,0.1182,212132,0.0517
850,PV490-Q3,201301,3634000,,,,
850,PV490-Q3,202305,22901897,20461141,0.8934,19267897,5.3021
850,PV490-Q3,202309,23611839,20461141,0.8665,709943,0.0309
850,PV501BOIL,201410,1000000,,,,
850,PV501BOIL,202305,4130829,3342514,0.8091,3130829,3.1308
850,PV501BOIL,202309,4130524,3342514,0.8092,-305,0
